Restaurant ID,Restaurant Name,Country,City,Locality,Longitude,Latitude,Cuisines,Primary Cuisine,Average Cost for two,Currency,Has Table booking,Has Online delivery,Is delivering now,Price range,Aggregate rating,Rating color,Rating text,Is Rated,Votes
17303642,Flatbread Neapolitan Pizzeria,United States,Boise,Boise,-116.203466,43.616068,"Italian, Pizza",Italian,25,Dollar($),No,No,No,2,4.6,Dark Green,Excellent,True,615
17303670,Goldy's Breakfast Bistro,United States,Boise,Boise,-116.2023,43.6149,"Breakfast, Sandwich",Breakfast,25,Dollar($),No,No,No,2,4.5,Dark Green,Excellent,True,879
17303545,Chandlers Steakhouse,United States,Boise,Boise,-116.2064,43.6157,"American, Seafood, Steak",American,70,Dollar($),No,No,No,4,3.9,Yellow,Good,True,379
17303655,Bar Gernika Basque Pub & Eatery,United States,Boise,Boise,-116.2031,43.614,"European, Spanish",European,10,Dollar($),No,No,No,1,4.3,Green,Very Good,True,303
17304691,Barbacoa Restaurant,United States,Boise,Boise,-116.185034,43.597235,"Latin American, Steak",Latin American,70,Dollar($),No,No,No,4,4.1,Green,Very Good,True,538
17303478,Big Jud's,United States,Boise,Boise,-116.2062,43.5945,"American, Burger, Sandwich",American,10,Dollar($),No,No,No,1,4.2,Green,Very Good,True,334
17303480,Bittercreek Ale House,United States,Boise,Boise,-116.2022,43.6167,"American, Bar Food",American,25,Dollar($),No,No,No,2,4.3,Green,Very Good,True,555
17304733,Boise Fry Company,United States,Boise,Boise,-116.193409,43.610279,"American, Burger",American,10,Dollar($),No,No,No,1,4.4,Green,Very Good,True,823
17303646,Flying Pie Pizzaria,United States,Boise,Boise,-116.2625,43.6192,Pizza,Pizza,25,Dollar($),No,No,No,2,4.1,Green,Very Good,True,550
17304929,Fork,United States,Boise,Boise,-116.202845,43.616295,"American, Burger",American,25,Dollar($),No,No,No,2,4.4,Green,Very Good,True,650
17303684,Guido's Original New York Style Pizza,United States,Boise,Boise,-116.199,43.615,Pizza,Pizza,10,Dollar($),No,No,No,1,4.3,Green,Very Good,True,410
17303772,Los Beto's,United States,Boise,Boise,-116.2463,43.6191,Mexican,Mexican,10,Dollar($),No,No,No,1,4.4,Green,Very Good,True,660
17305123,Lucianos Italian Restaurant,United States,Boise,Boise,-116.245165,43.6051379,"Italian, Seafood, Vegetarian",Italian,25,Dollar($),No,No,No,2,4.4,Green,Very Good,True,360
17303787,Mai Thai Restaurant,United States,Boise,Boise,-116.2021,43.6162,"Sushi, Thai",Sushi,40,Dollar($),No,No,No,3,4.0,Green,Very Good,True,340
17303990,Shige Japanese Cuisine,United States,Boise,Boise,-116.2031,43.6156,"Japanese, Sushi, Teriyaki",Japanese,25,Dollar($),No,No,No,2,4.1,Green,Very Good,True,393
17304741,The Egg Factory,United States,Boise,Boise,-116.281809,43.619274,Breakfast,Breakfast,10,Dollar($),No,No,No,1,4.3,Green,Very Good,True,422
17304726,Tucanos,United States,Boise,Boise,-116.280614,43.591706,Brazilian,Brazilian,40,Dollar($),No,No,No,3,4.0,Green,Very Good,True,435
17304486,Texas Roadhouse,United States,Boise,Meridian,-116.347304,43.619108,"American, BBQ, Steak",American,25,Dollar($),No,No,No,2,4.0,Green,Very Good,True,369
17304533,Brick 29,United States,Boise,Nampa,-116.5629,43.5777,American,American,40,Dollar($),No,No,No,3,4.4,Green,Very Good,True,487
17316233,Winifreds,United States,Cedar Rapids/Iowa City,Cedar Rapids,-91.6336,42.0179,"American, Mediterranean, Seafood",American,40,Dollar($),No,No,No,3,3.7,Yellow,Good,True,98
17315883,Biaggi's Ristorante Italiano,United States,Cedar Rapids/Iowa City,Cedar Rapids,-91.6327,42.0281,"Italian, Pizza",Italian,40,Dollar($),No,No,No,3,4.1,Green,Very Good,True,365
17315995,El Super Burrito,United States,Cedar Rapids/Iowa City,Cedar Rapids,-91.7148,41.9748,Mexican,Mexican,10,Dollar($),No,No,No,1,4.1,Green,Very Good,True,190
17316018,Granite City Food & Brewery,United States,Cedar Rapids/Iowa City,Cedar Rapids,-91.6224,42.0249,"American, Breakfast, Burger",American,40,Dollar($),No,No,No,3,4.1,Green,Very Good,True,429
17316038,Irish Democrat,United States,Cedar Rapids/Iowa City,Cedar Rapids,-91.6347,42.01,"American, BBQ, Burger",American,25,Dollar($),No,No,No,2,4.4,Green,Very Good,True,430
17316771,Taste of India,United States,Cedar Rapids/Iowa City,Cedar Rapids,-91.6499622,42.0215347,Indian,Indian,25,Dollar($),No,No,No,2,4.2,Green,Very Good,True,186
17316201,Thai Moon Restaurant,United States,Cedar Rapids/Iowa City,Cedar Rapids,-91.7266,41.9639,"Chinese, Sushi, Thai",Chinese,10,Dollar($),No,No,No,1,4.2,Green,Very Good,True,220
17316208,Ting's Red Lantern,United States,Cedar Rapids/Iowa City,Cedar Rapids,-91.6394,42.0468,Chinese,Chinese,10,Dollar($),No,No,No,1,4.2,Green,Very Good,True,347
17316389,Monica's,United States,Cedar Rapids/Iowa City,Coralville,-91.569767,41.670466,"American, Italian, Pizza",American,25,Dollar($),No,No,No,2,3.8,Yellow,Good,True,161
17316278,Exotic India,United States,Cedar Rapids/Iowa City,Coralville,-91.5687,41.6685,Indian,Indian,25,Dollar($),No,No,No,2,4.1,Green,Very Good,True,160
17316744,Shorts Burger and Shine,United States,Cedar Rapids/Iowa City,Iowa City,-91.534424,41.660982,Burger,Burger,10,Dollar($),No,No,No,1,4.9,Dark Green,Excellent,True,820
17316751,The Hamburg Inn No. 2 Inc.,United States,Cedar Rapids/Iowa City,Iowa City,-91.531414,41.663849,"American, Breakfast, Burger",American,10,Dollar($),No,No,No,1,4.5,Dark Green,Excellent,True,488
17316766,Bluebird Diner,United States,Cedar Rapids/Iowa City,Iowa City,-91.531093,41.663751,"Breakfast, Diner",Breakfast,25,Dollar($),No,No,No,2,3.6,Yellow,Good,True,253
17316743,Graze,United States,Cedar Rapids/Iowa City,Iowa City,-91.534302,41.658691,"American, International, Sushi",American,40,Dollar($),No,No,No,3,3.8,Yellow,Good,True,220
17316374,A & A Pagliai's Pizza,United States,Cedar Rapids/Iowa City,Iowa City,-91.5314,41.6648,Pizza,Pizza,25,Dollar($),No,No,No,2,4.3,Green,Very Good,True,485
17316381,Atlas World Grill,United States,Cedar Rapids/Iowa City,Iowa City,-91.5341,41.661,International,International,40,Dollar($),No,No,No,3,4.3,Green,Very Good,True,428
17316802,BlackStone,United States,Cedar Rapids/Iowa City,Iowa City,-91.482165,41.667742,"American, Breakfast",American,25,Dollar($),No,No,No,2,4.1,Green,Very Good,True,294
17316416,Devotay,United States,Cedar Rapids/Iowa City,Iowa City,-91.5318,41.6625,"Mediterranean, Tapas, Vegetarian",Mediterranean,40,Dollar($),No,No,No,3,4.0,Green,Very Good,True,380
17316449,Jimmy Jack's Rib Shack,United States,Cedar Rapids/Iowa City,Iowa City,-91.5074,41.6428,BBQ,BBQ,25,Dollar($),No,No,No,2,4.2,Green,Very Good,True,259
17316603,Zoeys Pizzeria,United States,Cedar Rapids/Iowa City,Marion,-91.5995,42.0331,"Pizza, Sandwich",Pizza,25,Dollar($),No,No,No,2,4.7,Dark Green,Excellent,True,433
16659169,Tokyo Sushi,Canada,Chatham-Kent,Chatham-Kent,-82.188438,42.397683,"Japanese, Sushi",Japanese,25,Dollar($),No,No,No,2,3.7,Yellow,Good,True,176
17558684,Berry Patch Restaurant,United States,Clatskanie,Clatskanie,-123.368151,46.126967,"American, Breakfast, Desserts",American,10,Dollar($),No,No,No,1,4.3,Green,Very Good,True,96
18366580,Sakura Sushi & Grill,United States,Cochrane,Cochrane,-114.472474,51.183934,"Asian, Japanese",Asian,25,Dollar($),No,No,No,2,3.1,Orange,Average,True,6
17330755,Uptown Vietnam cuisine,United States,Columbus,Columbus,-84.992671,32.470315,"Asian, Vietnamese",Asian,10,Dollar($),No,No,No,1,3.3,Orange,Average,True,33
17330611,Cafe Le Rue @ The Landings,United States,Columbus,Columbus,-84.95591,32.519247,"American, Seafood, Cajun",American,25,Dollar($),No,No,No,2,4.6,Dark Green,Excellent,True,489
17330609,Mark's City Grille,United States,Columbus,Columbus,-84.927047,32.555591,American,American,25,Dollar($),No,No,No,2,4.5,Dark Green,Excellent,True,345
17330024,B Merrell's,United States,Columbus,Columbus,-84.9436,32.5577,"Burger, Bar Food, Southern",Burger,25,Dollar($),No,No,No,2,3.8,Yellow,Good,True,149
17330074,Cannon Brewpub,United States,Columbus,Columbus,-84.9936,32.4656,"Pizza, Bar Food",Pizza,25,Dollar($),No,No,No,2,3.9,Yellow,Good,True,330
17330185,Fuji Japanese Steak House,United States,Columbus,Columbus,-84.954984,32.5382197,"Japanese, Steak",Japanese,40,Dollar($),No,No,No,3,3.9,Yellow,Good,True,247
17330397,Ruth Ann's Family Restaurant,United States,Columbus,Columbus,-84.9876,32.4637,"Breakfast, Diner, Southern",Breakfast,10,Dollar($),No,No,No,1,3.7,Yellow,Good,True,123
17330735,Samurai Japanese Cuisine & Sushi Bar,United States,Columbus,Columbus,-84.9933631,32.4652417,"Japanese, Steak, Sushi",Japanese,40,Dollar($),No,No,No,3,3.6,Yellow,Good,True,109
17330676,Wasabi Sushi and Thai,United States,Columbus,Columbus,-84.96661,32.534002,"Japanese, Sushi, Thai",Japanese,40,Dollar($),No,No,No,3,3.7,Yellow,Good,True,134
17330048,Buckhead Bar and Grill,United States,Columbus,Columbus,-84.95367,32.513154,"Seafood, Steak, Vegetarian",Seafood,40,Dollar($),No,No,No,3,4.2,Green,Very Good,True,722
17330604,Burt's Butcher Shoppe and Eatery,United States,Columbus,Columbus,-84.947569,32.504657,Steak,Steak,25,Dollar($),No,No,No,2,4.3,Green,Very Good,True,213
17330087,Chef Lee's Peking Restaurant,United States,Columbus,Columbus,-84.9607,32.5393,Chinese,Chinese,25,Dollar($),No,No,No,2,4.0,Green,Very Good,True,335
17330137,Country's Barbecue,United States,Columbus,Columbus,-84.9464,32.4792,"BBQ, Southern",BBQ,25,Dollar($),No,No,No,2,4.0,Green,Very Good,True,353
17330155,Deorio's,United States,Columbus,Columbus,-84.9427,32.481,"Italian, Pizza",Italian,0,Dollar($),No,No,No,1,4.0,Green,Very Good,True,170
17330309,Mellow Mushroom,United States,Columbus,Columbus,-84.9557,32.5321,Pizza,Pizza,25,Dollar($),No,No,No,2,4.1,Green,Very Good,True,192
17330311,Meritage,United States,Columbus,Columbus,-84.992093,32.466158,"American, Tapas",American,40,Dollar($),No,No,No,3,4.1,Green,Very Good,True,302
17330615,Mongo The Mongolian Fire Pit,United States,Columbus,Columbus,-84.938698,32.560905,"Asian, Chinese",Asian,10,Dollar($),No,No,No,1,4.2,Green,Very Good,True,355
17330638,The Black Cow,United States,Columbus,Columbus,-84.991384,32.468757,American,American,25,Dollar($),No,No,No,2,4.3,Green,Very Good,True,287
17330628,Wood Stone,United States,Columbus,Columbus,-84.963201,32.527217,"Italian, Mediterranean, Pizza",Italian,40,Dollar($),No,No,No,3,4.0,Green,Very Good,True,264
17330546,Hunter's Pub,United States,Columbus,Hamilton,-85.0213,32.7455,"American, Seafood, Steak",American,40,Dollar($),No,No,No,3,4.4,Green,Very Good,True,235
16643459,Consort Restaurant,Canada,Consort,Consort,-110.7746994,52.0082889,"Chinese, Canadian",Chinese,25,Dollar($),No,No,No,2,3.0,Orange,Average,True,6
17334434,Thatcher's Barbeque and Grill,United States,Dalton,Calhoun,-84.9396931,34.5251331,"American, BBQ, Southern",American,25,Dollar($),No,No,No,2,3.7,Yellow,Good,True,38
17334348,Christian and Jake's Bistro,United States,Dalton,Calhoun,-84.926258,34.474635,"Desserts, Sandwich",Desserts,10,Dollar($),No,No,No,1,4.4,Green,Very Good,True,122
17334213,Dub's High on the Hog,United States,Dalton,Calhoun,-84.9523921,34.4972488,BBQ,BBQ,25,Dollar($),No,No,No,2,4.4,Green,Very Good,True,207
17334355,Sierra's Mexican Restaurant,United States,Dalton,Chatsworth,-84.767911,34.752476,"Mexican, Tex-Mex",Mexican,10,Dollar($),No,No,No,1,3.9,Yellow,Good,True,66
17334212,Oakwood Cafe,United States,Dalton,Dalton,-84.969393,34.769686,"BBQ, Breakfast, Southern",BBQ,10,Dollar($),No,No,No,1,4.9,Dark Green,Excellent,True,249
17333797,Chili's Grill & Bar,United States,Dalton,Dalton,-85.0039,34.7643,American,American,25,Dollar($),No,No,No,2,3.8,Yellow,Good,True,63
17334217,Fuji Japanese Steakhouse,United States,Dalton,Dalton,-84.992342,34.759551,"Japanese, Sushi",Japanese,40,Dollar($),No,No,No,3,3.8,Yellow,Good,True,145
17334273,Las Palmas,United States,Dalton,Dalton,-84.992924,34.759665,Mexican,Mexican,10,Dollar($),No,No,No,1,3.8,Yellow,Good,True,83
17334254,Tony's Italian Restaurant & Pizza,United States,Dalton,Dalton,-84.999678,34.758645,Italian,Italian,25,Dollar($),No,No,No,2,3.7,Yellow,Good,True,116
17333836,Filling Station,United States,Dalton,Dalton,-84.9678,34.7742,"American, Burger",American,10,Dollar($),No,No,No,1,4.1,Green,Very Good,True,122
17334197,Five Guys Burgers and Fries,United States,Dalton,Dalton,-84.990925,34.759273,Fast Food,Fast Food,10,Dollar($),No,No,No,1,4.1,Green,Very Good,True,142
17333882,Los Pablos,United States,Dalton,Dalton,-84.9964,34.7604,Mexican,Mexican,10,Dollar($),No,No,No,1,4.1,Green,Very Good,True,114
17334211,Kobe Hibachi & Sushi,United States,Dalton,Fort Oglethorpe,-85.2229101,34.9428786,"American, Japanese, Sushi",American,25,Dollar($),No,No,No,2,4.6,Dark Green,Excellent,True,214
17334390,Soho Hibachi,United States,Dalton,Fort Oglethorpe,-85.246237,34.9528157,Japanese,Japanese,10,Dollar($),No,No,No,1,4.3,Green,Very Good,True,116
17334034,Thai Garden,United States,Dalton,Fort Oglethorpe,-85.2545,34.9546,Thai,Thai,25,Dollar($),No,No,No,2,4.2,Green,Very Good,True,111
17334414,Southern Bliss Bakery,United States,Dalton,LaFayette,-85.294955,34.705093,"Desserts, Sandwich",Desserts,10,Dollar($),No,No,No,1,3.7,Yellow,Good,True,25
17334082,Bailey's Bar-B-Que,United States,Dalton,Ringgold,-85.1321,34.9273,BBQ,BBQ,10,Dollar($),No,No,No,1,4.1,Green,Very Good,True,128
17334364,Farm To Fork,United States,Dalton,Ringgold,-85.130492,34.912109,"American, Diner, Southern",American,10,Dollar($),No,No,No,1,4.3,Green,Very Good,True,244
17334398,Home Plate Grill,United States,Dalton,Ringgold,-85.1079396,34.9151853,"American, BBQ, Southern",American,10,Dollar($),No,No,No,1,4.2,Green,Very Good,True,112
17334219,Pie Slingers Pizzeria,United States,Dalton,Rock Spring,-85.249727,34.851907,"Italian, Pizza",Italian,10,Dollar($),No,No,No,1,4.1,Green,Very Good,True,144
17335173,Olive Tree Cafe,United States,Davenport,Bettendorf,-90.496986,41.574935,"Indian, Mediterranean, Middle Eastern",Indian,25,Dollar($),No,No,No,2,4.6,Dark Green,Excellent,True,166
17335195,"Red Ginger Sushi, Grill & Bar",United States,Davenport,Bettendorf,-90.522479,41.53845,"Sushi, Teriyaki",Sushi,40,Dollar($),No,No,No,3,4.5,Dark Green,Excellent,True,208
17335225,Crust Stone Oven Pizza,United States,Davenport,Bettendorf,-90.4912446,41.5747801,"Burger, Pizza",Burger,25,Dollar($),No,No,No,2,3.9,Yellow,Good,True,136
17335219,Jimmy's Pancake House,United States,Davenport,Bettendorf,-90.504176,41.548746,"American, Breakfast, Greek",American,10,Dollar($),No,No,No,1,4.0,Green,Very Good,True,85
17334965,Trattoria Tiramisu,United States,Davenport,Bettendorf,-90.50709,41.525384,Italian,Italian,25,Dollar($),No,No,No,2,4.1,Green,Very Good,True,117
17335189,Prairie Grille at SteepleGate Inn,United States,Davenport,Davenport,-90.574088,41.593892,"American, Breakfast",American,25,Dollar($),No,No,No,2,3.4,Orange,Average,True,53
17335156,Tantra Asian Bistro,United States,Davenport,Davenport,-90.565837,41.574459,Asian,Asian,25,Dollar($),No,No,No,2,4.9,Dark Green,Excellent,True,474
17334717,Chick-fil-A,United States,Davenport,Davenport,-90.5716,41.5604,Fast Food,Fast Food,10,Dollar($),No,No,No,1,3.9,Yellow,Good,True,125
17334752,Duck City Bistro,United States,Davenport,Davenport,-90.5737,41.5223,"American, French",American,70,Dollar($),No,No,No,4,3.7,Yellow,Good,True,201
18453427,Frick's Tap,United States,Davenport,Davenport,-90.59466452,41.52253634,"American, Bar Food, BBQ",American,25,Dollar($),No,No,No,2,0.0,White,Not rated,False,2
17793744,Los Agaves,United States,Davenport,Davenport,-90.5154313,41.5709434,Mexican,Mexican,25,Dollar($),No,No,No,2,0.0,White,Not rated,False,3
17334679,Azteca,United States,Davenport,Davenport,-90.5683,41.5699,Mexican,Mexican,0,Dollar($),No,No,No,1,4.3,Green,Very Good,True,167
17334718,China Cafe,United States,Davenport,Davenport,-90.5321,41.5749,Chinese,Chinese,25,Dollar($),No,No,No,2,4.0,Green,Very Good,True,112
17334763,Exotic Thai Restaurant,United States,Davenport,Davenport,-90.5432,41.5747,Thai,Thai,25,Dollar($),No,No,No,2,4.1,Green,Very Good,True,256
17335158,Front Street Brewery,United States,Davenport,Davenport,-90.572418,41.520389,American,American,10,Dollar($),No,No,No,1,4.3,Green,Very Good,True,123
17334782,Granite City Food & Brewery,United States,Davenport,Davenport,-90.5137,41.5745,American,American,25,Dollar($),No,No,No,2,4.0,Green,Very Good,True,199
17334846,Los Agaves,United States,Davenport,Davenport,-90.5686,41.559,Mexican,Mexican,25,Dollar($),No,No,No,2,4.1,Green,Very Good,True,157
17334853,Machine Shed Restaurant,United States,Davenport,Davenport,-90.6136,41.5944,American,American,25,Dollar($),No,No,No,2,4.1,Green,Very Good,True,100
17335168,Osaka,United States,Davenport,Davenport,-90.515175,41.570997,"Japanese, Sushi",Japanese,40,Dollar($),No,No,No,3,4.2,Green,Very Good,True,141
17334958,Texas Roadhouse,United States,Davenport,Davenport,-90.517,41.5747,"American, BBQ, Steak",American,25,Dollar($),No,No,No,2,4.2,Green,Very Good,True,197
17258496,Hickory Park,United States,Des Moines,Ames,-93.610084,42.010254,"BBQ, Burger, Desserts",BBQ,25,Dollar($),No,No,No,2,4.5,Dark Green,Excellent,True,1025
17259395,The Cafe,United States,Des Moines,Ames,-93.643094,42.048779,"American, Coffee and Tea",American,25,Dollar($),No,No,No,2,4.9,Dark Green,Excellent,True,570
17258350,Flying Mango,United States,Des Moines,Beaverdale,-93.677638,41.614965,"BBQ, Caribbean, Cajun",BBQ,40,Dollar($),No,No,No,3,4.5,Dark Green,Excellent,True,674
17258136,Cool Basil,United States,Des Moines,Clive,-93.739573,41.600564,"Asian, Sushi, Thai",Asian,25,Dollar($),No,No,No,2,4.1,Green,Very Good,True,496
17258522,HuHot Mongolian Grill,United States,Des Moines,Clive,-93.760027,41.60028,"Asian, Chinese",Asian,25,Dollar($),No,No,No,2,4.0,Green,Very Good,True,411
17259958,Malo,United States,Des Moines,Downtown,-93.627896,41.583309,"Latin American, Mexican",Latin American,25,Dollar($),No,No,No,2,3.2,Orange,Average,True,113
17258036,Centro,United States,Des Moines,Downtown,-93.6300803,41.5857431,"Italian, Pizza",Italian,40,Dollar($),No,No,No,3,4.5,Dark Green,Excellent,True,1109
17259368,Fong's Pizza,United States,Des Moines,Downtown,-93.621631,41.585465,"Chinese, Pizza",Chinese,25,Dollar($),No,No,No,2,4.6,Dark Green,Excellent,True,728
17257684,A Dong Restaurant,United States,Des Moines,Downtown,-93.637401,41.587219,"Asian, Vegetarian, Vietnamese, Bubble Tea",Asian,10,Dollar($),No,No,No,1,4.4,Green,Very Good,True,659
17258154,Court Avenue Brewing Company,United States,Des Moines,Downtown,-93.620726,41.58536,"American, Pizza, Bar Food",American,40,Dollar($),No,No,No,3,4.2,Green,Very Good,True,370
17259340,Django,United States,Des Moines,Downtown,-93.629436,41.584027,French,French,40,Dollar($),No,No,No,3,4.3,Green,Very Good,True,532
17259243,Miyabi 9,United States,Des Moines,East Village,-93.611366,41.590819,"Japanese, Sushi",Japanese,25,Dollar($),No,No,No,2,4.8,Dark Green,Excellent,True,860
17259625,Zombie Burger + Drink Lab,United States,Des Moines,East Village,-93.61474,41.590106,"Burger, Desserts, Vegetarian",Burger,10,Dollar($),No,No,No,1,4.2,Green,Very Good,True,943
17259169,Tursi's Latin King,United States,Des Moines,Fairground,-93.577383,41.601415,"American, Italian",American,70,Dollar($),No,No,No,4,4.1,Green,Very Good,True,476
17259166,Tsing Tsao South,United States,Des Moines,Greater South Side,-93.645245,41.545869,Chinese,Chinese,10,Dollar($),No,No,No,1,4.1,Green,Very Good,True,218
17259335,Bandit Burrito,United States,Des Moines,Johnston,-93.6976773,41.6714654,"Breakfast, Mexican, Southwestern",Breakfast,10,Dollar($),No,No,No,1,4.0,Green,Very Good,True,214
17259248,Jethro's BBQ,United States,Des Moines,Kingman Place Historic District,-93.659797,41.603901,"American, BBQ",American,25,Dollar($),No,No,No,2,4.3,Green,Very Good,True,699
17258552,The Machine Shed Restaurant,United States,Des Moines,Urbandale,-93.772033,41.615083,"American, Breakfast",American,25,Dollar($),No,No,No,2,3.8,Yellow,Good,True,308
17259550,Mi Patria,United States,Des Moines,West Des Moines,-93.73624,41.594039,Latin American,Latin American,25,Dollar($),No,No,No,2,4.0,Green,Very Good,True,157
17259200,Waterfront Seafood Market,United States,Des Moines,West Des Moines,-93.7441981,41.5991771,"Seafood, Sushi",Seafood,40,Dollar($),No,No,No,3,4.2,Green,Very Good,True,530
16615894,The Giggling Goat,Australia,Dicky Beach,Dicky Beach,153.137401,-26.783576,"Coffee and Tea, Tea, Modern Australian",Coffee and Tea,7,Dollar($),No,No,No,1,3.6,Yellow,Good,True,29
17342816,Burnt Toast Cafe,United States,Dubuque,Dubuque,-90.667668,42.504759,Breakfast,Breakfast,10,Dollar($),No,No,No,1,3.4,Orange,Average,True,33
17342498,Catfish Charlie's,United States,Dubuque,Dubuque,-90.6499328,42.5124724,Seafood,Seafood,25,Dollar($),No,No,No,2,3.3,Orange,Average,True,40
17342648,Salsa's Mexican Restaurant,United States,Dubuque,Dubuque,-90.6684746,42.5032004,Mexican,Mexican,10,Dollar($),No,No,No,1,3.4,Orange,Average,True,153
17342781,Tony Roma's,United States,Dubuque,Dubuque,-90.658609,42.496464,"American, BBQ, Seafood",American,25,Dollar($),No,No,No,2,3.3,Orange,Average,True,65
17342799,Vinny Vanucchi's,United States,Dubuque,Dubuque,-90.664029,42.495689,Italian,Italian,25,Dollar($),No,No,No,2,3.4,Orange,Average,True,58
